"BehaviorSpace results (NetLogo 6.2.2)"
"Ants.nlogo"
"pheromone trails"
"03/29/2023 16:58:36:949 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","foraging_strategies","blob_count","food_amount","population","salt","[step]","ticks"
"483","pheromone trails","5","180","100","120000","683","683"
"481","pheromone trails","5","180","100","0","983","983"
"484","pheromone trails","5","180","100","180000","848","848"
"490","pheromone trails","5","180","100","540000","526","526"
"487","pheromone trails","5","180","100","360000","838","838"
"476","pheromone trails","5","165","100","300000","940","940"
"492","pheromone trails","5","195","100","60000","523","523"
"491","pheromone trails","5","195","100","0","625","625"
"489","pheromone trails","5","180","100","480000","807","807"
"494","pheromone trails","5","195","100","180000","749","749"
"496","pheromone trails","5","195","100","300000","677","677"
"493","pheromone trails","5","195","100","120000","853","853"
"495","pheromone trails","5","195","100","240000","807","807"
"499","pheromone trails","5","195","100","480000","570","570"
"500","pheromone trails","5","195","100","540000","510","510"
"498","pheromone trails","5","195","100","420000","677","677"
"497","pheromone trails","5","195","100","360000","768","768"
"502","pheromone trails","5","210","100","60000","628","628"
"507","pheromone trails","5","210","100","360000","305","305"
"513","pheromone trails","5","225","100","120000","310","310"
"506","pheromone trails","5","210","100","300000","508","508"
"503","pheromone trails","5","210","100","120000","814","814"
"514","pheromone trails","5","225","100","180000","434","434"
"509","pheromone trails","5","210","100","480000","595","595"
"505","pheromone trails","5","210","100","240000","800","800"
"512","pheromone trails","5","225","100","60000","516","516"
"511","pheromone trails","5","225","100","0","485","485"
"508","pheromone trails","5","210","100","420000","745","745"
"501","pheromone trails","5","210","100","0","818","818"
"504","pheromone trails","5","210","100","180000","788","788"
"518","pheromone trails","5","225","100","420000","462","462"
"520","pheromone trails","5","225","100","540000","470","470"
"515","pheromone trails","5","225","100","240000","768","768"
"522","pheromone trails","5","240","100","60000","569","569"
"523","pheromone trails","5","240","100","120000","615","615"
"521","pheromone trails","5","240","100","0","593","593"
"527","pheromone trails","5","240","100","360000","370","370"
"517","pheromone trails","5","225","100","360000","807","807"
"516","pheromone trails","5","225","100","300000","974","974"
"525","pheromone trails","5","240","100","240000","528","528"
"510","pheromone trails","5","210","100","540000","1028","1028"
"519","pheromone trails","5","225","100","480000","905","905"
"524","pheromone trails","5","240","100","180000","641","641"
"533","pheromone trails","5","255","100","120000","338","338"
"530","pheromone trails","5","240","100","540000","460","460"
"528","pheromone trails","5","240","100","420000","769","769"
"536","pheromone trails","5","255","100","300000","419","419"
"529","pheromone trails","5","240","100","480000","742","742"
"526","pheromone trails","5","240","100","300000","847","847"
"531","pheromone trails","5","255","100","0","533","533"
"534","pheromone trails","5","255","100","180000","589","589"
"535","pheromone trails","5","255","100","240000","593","593"
"537","pheromone trails","5","255","100","360000","556","556"
"532","pheromone trails","5","255","100","60000","802","802"
"540","pheromone trails","5","255","100","540000","379","379"
"543","pheromone trails","5","270","100","120000","465","465"
"539","pheromone trails","5","255","100","480000","618","618"
"538","pheromone trails","5","255","100","420000","644","644"
"546","pheromone trails","5","270","100","300000","513","513"
"541","pheromone trails","5","270","100","0","691","691"
"549","pheromone trails","5","270","100","480000","380","380"
"547","pheromone trails","5","270","100","360000","444","444"
"550","pheromone trails","5","270","100","540000","549","549"
"542","pheromone trails","5","270","100","60000","879","879"
"551","pheromone trails","5","285","100","0","500","500"
"548","pheromone trails","5","270","100","420000","613","613"
"544","pheromone trails","5","270","100","180000","747","747"
"552","pheromone trails","5","285","100","60000","479","479"
"556","pheromone trails","5","285","100","300000","387","387"
"545","pheromone trails","5","270","100","240000","812","812"
"558","pheromone trails","5","285","100","420000","407","407"
"562","pheromone trails","5","300","100","60000","430","430"
